Date,Open,High,Low,Close,Volume
2024-06-26,1479.8562587361448,1487.394763279802,1474.0943265152384,1479.568115234375,4851004
2024-06-27,1477.40734590662,1515.7722804516513,1471.261378838573,1510.922607421875,14757754
2024-06-28,1510.1542645475977,1525.4713521019703,1502.1835458139797,1504.5843505859375,8197544
2024-07-01,1497.6220524294586,1536.4190819140294,1497.6220524294586,1527.68017578125,6801771
2024-07-02,1532.86600586883,1568.9742086490014,1523.550928895523,1556.7301025390625,10493173
2024-07-03,1560.5232067482063,1571.086748455425,1542.2770892539197,1562.8280029296875,7269965
2024-07-04,1563.5962185483268,1594.13450474685,1563.4042010408868,1585.155517578125,8008311
2024-07-05,1585.9235630103558,1599.7522218867455,1568.5417599764332,1582.082275390625,7065022
2024-07-08,1577.904975049744,1599.8963711842514,1574.9280004454815,1595.718994140625,5880533
2024-07-09,1594.0384684368905,1600.61665051487,1585.491579421059,1591.3975830078125,5191182
2024-07-10,1591.2535253565572,1607.5789990626897,1572.575309683498,1582.8507080078125,9852770
2024-07-11,1590.2931327303997,1598.9360301908912,1576.896688557358,1587.1240234375,8857679
2024-07-12,1613.3409533828683,1651.5137527263023,1600.5206781808122,1643.8311767578125,17078316
2024-07-15,1657.7076984616265,1659.4363248574064,1635.092186939841,1639.317626953125,6942230
2024-07-16,1650.4092519603355,1668.943512173137,1632.547287437264,1657.563720703125,6886281
2024-07-18,1650.7934479826547,1695.3524103380762,1650.7934479826547,1688.2940673828125,11248896
2024-07-19,1770.8336868455729,1770.8336868455729,1715.5671113876276,1721.8092041015625,29819116
2024-07-22,1728.7236252048558,1750.6669588687384,1721.8092366549201,1738.9990234375,8462126
2024-07-23,1738.1826974355533,1766.9442924167647,1712.494085746934,1764.015380859375,7113056
2024-07-24,1764.5915628208677,1769.249100779416,1747.4017766683005,1761.182373046875,6002845
2024-07-25,1747.7859434479678,1758.2534761150766,1740.1033678723722,1752.4434814453125,5815599
2024-07-26,1752.923709894062,1808.2862957121283,1752.923709894062,1804.3489990234375,11369047
2024-07-29,1818.4656425678857,1827.4926924499405,1790.040135957272,1796.8583984375,4635931
2024-07-30,1796.8584620686129,1805.3572882821682,1786.1989113655025,1802.66845703125,2721265
2024-07-31,1802.5241542730917,1810.3508009775471,1791.0483547900394,1794.121337890625,5004209
2024-08-01,1782.453656326238,1793.7855029159562,1771.8901142339544,1779.092529296875,7475014
2024-08-02,1769.8734206834515,1785.7187334567977,1744.0887987976403,1748.9383544921875,7400938
2024-08-05,1714.1266318965754,1726.1787193591779,1650.3613476722035,1682.3880615234375,10736703
2024-08-06,1690.3587800212945,1725.6506144088735,1675.617860395926,1681.619873046875,7690163
2024-08-07,1724.7382902879888,1726.5629255103806,1692.183351452448,1720.5609130859375,5094329
2024-08-08,1709.3251315403352,1709.3251315403352,1658.572136260406,1673.9853515625,6227910
2024-08-09,1700.9702732851492,1710.0933319139192,1686.325363381071,1700.4901123046875,4258524
2024-08-12,1702.698946723047,1731.9407043499043,1697.9452825491308,1726.082763671875,4315329
2024-08-13,1738.1827024097588,1738.1827024097588,1718.0640047615366,1726.130615234375,4176918
2024-08-14,1730.5001411349067,1752.5875458219782,1726.1306294039184,1750.906982421875,7450718
2024-08-16,1776.5955951852964,1787.9753867685558,1756.9089953467567,1785.1904296875,7335657
2024-08-19,1786.1988792940135,1793.449357119504,1775.8273550396493,1790.8084716796875,2585989
2024-08-20,1805.405230806265,1810.8790189238414,1794.0733851264426,1797.9146728515625,3870333
2024-08-21,1800.6996936229339,1804.4449727328276,1793.0171179008144,1798.3948974609375,1966902
2024-08-22,1809.2465931329778,1818.513723597305,1795.51394205871,1805.6453857421875,4300287
2024-08-23,1803.6767369560596,1807.9021772094957,1783.3179574078772,1788.215576171875,5015935
2024-08-26,1795.8021261828926,1813.8081635443523,1790.0401942272256,1801.7081298828125,3728589
2024-08-27,1801.7080992308468,1827.2526403543604,1799.5473747842314,1824.707763671875,3830679
2024-08-28,1831.2379582795415,1873.588133022963,1822.1148997127973,1862.1602783203125,6514531
2024-08-29,1856.3024605437945,1873.1080958565294,1844.6825875729226,1856.6385498046875,7228284
2024-08-30,1861.1039704725115,1872.6278340667684,1851.5007508106305,1866.5777587890625,13466759
2024-09-02,1866.241778093103,1897.3562350526781,1865.7136713170646,1886.5526123046875,5573739
2024-09-03,1888.95326566776,1888.95326566776,1859.6153833595768,1864.2249755859375,4694322
2024-09-04,1844.8744872415468,1850.7324277310104,1824.6597803927025,1846.1708984375,4778310
2024-09-05,1849.8201661965988,1863.0245930805459,1833.8307821972226,1856.4464111328125,4081810
2024-09-06,1845.7388167038994,1859.6634851962026,1821.5866958391305,1826.3883056640625,5848106
2024-09-09,1815.0084785277315,1844.634387126065,1814.0481565814205,1819.4739990234375,4772612
2024-09-10,1829.3174217997903,1858.2230908792164,1820.770532458395,1836.423828125,6909600
2024-09-11,1838.728280994298,1849.5799652721262,1829.4132055261682,1834.35888671875,5312946
2024-09-12,1848.6199097939516,1878.774045014654,1834.9833838435984,1873.06005859375,8555092
2024-09-13,1873.0599351123685,1880.886582594913,1858.8472403257115,1866.9619140625,3843127
2024-09-16,1868.5464710616527,1874.548483367517,1856.3504289468578,1872.867919921875,1570181
2024-09-17,1870.467067930622,1880.7424658489679,1865.0892884852562,1875.07666015625,2793127
2024-09-18,1861.8242226231127,1861.8242226231127,1806.6537722399733,1817.0732421875,6385468
2024-09-19,1834.7910511020839,1848.5237015550497,1804.2528841458939,1819.041748046875,7976570
2024-09-20,1829.4134254860905,1839.0166455673825,1793.305341425795,1830.1336669921875,15242974
2024-09-23,1833.2546020080952,1842.761812755645,1803.9167195535472,1821.2025146484375,3636672
2024-09-24,1813.0878227950013,1835.0792186672709,1797.1465020357018,1823.2672119140625,7277616
2024-09-25,1811.5033146813457,1826.1482246431408,1802.3323102544668,1820.0982666015625,4268341
2024-09-26,1822.498942813643,1841.8493352545952,1817.8893508178405,1824.8516845703125,8952803
2024-09-27,1855.438133669678,1896.2518191297418,1827.7809300940019,1831.093994140625,14908931
2024-09-30,1805.40537191387,1825.8122145485347,1796.282312853667,1801.179931640625,6986955
2024-10-01,1800.6036370139677,1833.2065199774477,1800.6036370139677,1828.7890625,4029072
2024-10-03,1814.528402429466,1835.9915754881,1806.3656655040093,1818.273681640625,7503887
2024-10-04,1814.5763205944831,1876.565029844856,1811.1671309069884,1842.04150390625,10001483
2024-10-07,1846.8911139011777,1864.9452133204372,1840.0249057901142,1857.55078125,6112575
2024-10-08,1861.008020922201,1880.2624066206963,1830.7098150344227,1871.2354736328125,5637391
2024-10-09,1875.07665925967,1898.5564839074102,1867.9221904384558,1875.2686767578125,4857163
2024-10-10,1880.2143346978125,1886.07227503949,1838.1521871723023,1842.8577880859375,4782119
2024-10-11,1841.8974879353766,1869.7468243014484,1834.3109211351211,1858.3189697265625,4709431
2024-10-14,1855.4860705732615,1891.354071794841,1854.477685639696,1881.1746826171875,3751378
2024-10-15,1882.2310163628915,1912.433094709219,1874.3083602991192,1881.558837890625,5353705
2024-10-16,1877.42944464905,1881.7989564876755,1840.312977195666,1843.9141845703125,3111512
2024-10-17,1858.415027332384,1899.516854492198,1853.5654717255002,1890.0096435546875,8162822
2024-10-18,1818.6577602233042,1859.9995499352583,1795.0818094027522,1805.0211181640625,10526196
2024-10-21,1816.0647726492866,1823.4593218230411,1765.071701772492,1779.2364501953125,4654601
2024-10-22,1784.4701814346959,1803.2925852339904,1773.666559613223,1778.132080078125,4125240
2024-10-23,1772.034052723245,1811.1671716222952,1770.8336503030287,1799.067138671875,4311910
2024-10-24,1787.5433126309072,1809.2465653946333,1786.198838446931,1789.4158935546875,2906475
2024-10-25,1789.5119595392343,1801.9001366151979,1773.1385399992107,1788.1676025390625,4689120
2024-10-28,1785.9107053224764,1807.2299232087717,1783.3178829165497,1791.3365478515625,7018940
2024-10-29,1792.9391324904534,1798.378144066303,1776.4277753656768,1786.4317626953125,4621252
2024-10-30,1779.3414895531696,1786.1402834543007,1744.716179758669,1750.3009033203125,5919715
2024-10-31,1736.5091412479787,1736.5091412479787,1696.2991072073619,1706.7401123046875,7395236
2024-11-01,1713.7816813488193,1715.2385657478123,1701.6895882617994,1710.236572265625,371966
2024-11-04,1674.9315887150042,1716.2099839138373,1668.6184223904768,1712.956298828125,7336722
2024-11-05,1709.4111662537578,1717.6182349398387,1694.8423210868225,1703.77783203125,3160880
2024-11-06,1713.296076841982,1774.6794262747362,1711.9849045771186,1771.280029296875,10421494
2024-11-07,1760.8390975998175,1773.22261567757,1735.6350435250165,1751.2237548828125,4550965
2024-11-08,1765.7438769390867,1787.6942446562714,1761.0333078003775,1777.350341796875,4210960
2024-11-11,1776.427742360696,1814.306737413767,1770.163186757311,1806.6337890625,3804234
2024-11-12,1817.3176807087516,1826.9331420105937,1807.5080155670998,1815.0838623046875,5012450
2024-11-13,1807.605094015565,1819.3572716489662,1802.943134866599,1814.6953125,4257495
2024-11-14,1811.9758027067253,1822.0768923467604,1802.6517655626797,1810.9560546875,4311431
2024-11-18,1796.047127993138,1796.047127993138,1743.4050832115965,1759.3822021484375,4839244
2024-11-19,1773.0284911005574,1806.2454112988496,1768.2208195271305,1772.300048828125,4669769
2024-11-21,1789.0540816629436,1813.3354888516371,1768.26917339711,1781.3326416015625,5436504
2024-11-22,1800.80625185363,1859.0331371970146,1781.2840242640295,1847.572265625,6301486
2024-11-25,1860.9270220152914,1864.1322151458903,1827.9043086809907,1835.3829345703125,12764638
2024-11-26,1850.1947027907097,1882.8775020849253,1842.764686697864,1868.8428955078125,6850495
2024-11-27,1874.6218732216507,1885.5971174937745,1856.799342761259,1869.182861328125,4447143
2024-11-28,1859.8586361338635,1859.8586361338635,1798.4266776839897,1803.282958984375,8468790
2024-11-29,1797.8925063282472,1823.0480681141644,1791.9678666332622,1804.448486328125,5244346
2024-12-02,1805.5655210664468,1828.6814691911163,1782.4495729417774,1825.7677001953125,2868263
2024-12-03,1832.7607276683614,1845.1442460985531,1817.3663382733384,1837.714111328125,4715792
2024-12-04,1829.8469491241563,1858.9360291550868,1821.105642042353,1834.946044921875,4705573
2024-12-05,1845.386971128795,1893.8526842407528,1834.654541582606,1879.2352294921875,9050038
2024-12-06,1877.2442779990854,1882.2461532385446,1857.4306251975142,1867.1431884765625,3573331
2024-12-09,1868.8914196597946,1874.7189577548504,1842.667498232043,1868.3572998046875,4274645
2024-12-10,1883.2659588503623,1909.101352624084,1876.4671647750902,1892.54150390625,6174921
2024-12-11,1898.806057875605,1921.1449526741415,1895.8922889888395,1917.4056396484375,5025612
2024-12-12,1918.4254802729865,1941.3472248051385,1913.9092331296335,1929.8863525390625,6462130
2024-12-13,1913.132112410419,1948.7771714843159,1897.6406217246506,1942.22119140625,5362693
2024-12-16,1938.0933607570853,1942.1240981650324,1920.7564592966078,1923.1361083984375,3119221
2024-12-17,1911.432375880719,1925.029963920521,1901.7198129951464,1919.78515625,5811050
2024-12-18,1910.2669710918078,1927.8951783904936,1905.216367108079,1922.261962890625,3064095
2024-12-19,1878.4096320265542,1903.4194810568974,1864.8120442042316,1890.2589111328125,5323592
2024-12-20,1918.3769764514818,1923.038935729017,1856.313672846486,1866.900390625,11056720
2024-12-23,1874.5732490554924,1884.2372017118134,1854.1282567360063,1868.988525390625,2781793
2024-12-24,1871.6594932162752,1886.1797274213886,1787.111585198432,1854.1768798828125,2360544
2024-12-26,1854.1769374712999,1864.5693327398988,1847.6209572676305,1852.5743408203125,3623321
2024-12-27,1854.5168074679777,1868.8428379280153,1849.1748978049127,1861.655517578125,3937500
2024-12-30,1860.6357387619842,1860.9271630910612,1832.2751008200871,1851.214599609375,7789055
2024-12-31,1837.9082915665463,1842.473148621904,1792.0164326986576,1825.9617919921875,3613063
2025-01-01,1820.134214444306,1838.5394729768454,1820.134214444306,1828.389892578125,1838368
2025-01-02,1832.760612498252,1906.236174279187,1831.10952423594,1901.5740966796875,7083645
2025-01-03,1896.8148627360356,1896.8148627360356,1866.754528958132,1883.0230712890625,6218003
2025-01-06,1895.8923485784164,1916.288731426852,1872.5821967516326,1882.1490478515625,7164403
2025-01-07,1889.0935202054077,1902.2540906114118,1868.357221729347,1875.3502197265625,4294832
2025-01-08,1874.5246254427705,1882.8774057609294,1834.460303784991,1877.5841064453125,5482050
2025-01-09,1878.4583629543145,1895.74665458795,1855.6338390718154,1862.1898193359375,6833503
2025-01-10,1881.3233976824297,1920.9507009797642,1876.709930393327,1910.4124755859375,8036913
2025-01-13,1899.7773306055078,1925.8070469770787,1892.9785364775742,1905.799072265625,5804152
2025-01-14,1912.2579998126723,1915.1232771204202,1875.5930733895989,1884.285888671875,5792162
2025-01-15,1891.036010381721,1901.7684398888914,1881.420549328485,1893.60986328125,2985439
2025-01-16,1909.4412763032324,1910.41253260361,1861.7526156669912,1873.0191650390625,7533579
2025-01-17,1797.7954209897873,1804.5942151264314,1759.9164250856263,1763.2672119140625,16409953
2025-01-20,1770.5516054927243,1775.407886940151,1741.6082392029957,1761.1790771484375,4333011
2025-01-21,1766.7638099629812,1779.0016155615642,1741.5111463055791,1748.941162109375,7169109
2025-01-22,1755.448693830049,1812.1700865447272,1753.2633671133483,1803.0887451171875,8373913
2025-01-23,1804.5941442893445,1825.5247642701754,1799.446438649042,1811.8299560546875,5907471
2025-01-24,1811.8786496612856,1840.4336089404926,1810.6645792715367,1821.5426025390625,4887027
2025-01-27,1795.6100112127813,1809.4504129219265,1759.9163436470913,1769.62890625,7652371
2025-01-28,1777.3990640797924,1809.9361507719634,1772.4456805643415,1777.15625,6999495
2025-01-29,1791.9678626583263,1834.36322360914,1787.5972093347696,1827.1759033203125,5145155
2025-01-30,1819.3088138415467,1832.9548941080284,1790.9966681783667,1806.4881591796875,7336056
2025-01-31,1817.2205970496623,1842.910279604707,1817.2205970496623,1825.7677001953125,5820470
2025-02-01,1826.2533177597818,1836.2571867836969,1792.9391783431893,1798.1353759765625,1701402
2025-02-03,1783.2265984737837,1822.6110895629577,1779.7300994439906,1809.741943359375,4823228
2025-02-04,1834.703198206104,1856.2650411997822,1821.1056096540206,1844.2215576171875,7334787
2025-02-05,1851.2145472314708,1864.5207114002724,1839.8508957040453,1842.5218505859375,4996744
2025-02-06,1861.898330498206,1868.6971246106148,1845.3869733680706,1860.587158203125,4765255
2025-02-07,1864.13231412214,1868.405747107761,1835.14021793859,1848.93212890625,4126260
2025-02-10,1850.2432794461592,1850.2432794461592,1824.6020890265615,1826.2532958984375,3828734
2025-02-11,1828.9727506286142,1848.3007750893653,1816.249316561804,1821.7369384765625,4411601
2025-02-12,1830.8181177592105,1840.142154487476,1793.9103785152583,1809.59619140625,5633947
2025-02-13,1814.7924102365155,1819.6486917731397,1782.8866642532057,1790.2681884765625,5237744
2025-02-14,1800.709122375355,1805.8568280246752,1775.796375368045,1803.0401611328125,5292961
2025-02-17,1785.7033698235564,1799.495162260814,1769.7747423270973,1789.3455810546875,4428956
2025-02-18,1789.3456107739096,1808.1393973263787,1784.780634818134,1798.7181396484375,4365260
2025-02-19,1794.2989338566194,1796.0471240806544,1753.9917969230971,1758.7509765625,4611411
2025-02-20,1753.6518766132701,1778.3703022593725,1753.6518766132701,1772.6884765625,2218020
2025-02-21,1769.4347905187403,1777.2533326664163,1754.2830972545896,1762.8302001953125,3379879
2025-02-24,1748.309923055587,1756.0313630959042,1699.9413126430345,1713.3931884765625,7594720
2025-02-25,1694.987890846883,1727.3306532632726,1694.987890846883,1716.8896484375,5092963
2025-02-27,1704.748997302386,1724.8054634563641,1700.7668702151418,1713.5875244140625,5757079
2025-02-28,1704.6034155946859,1704.6519072727174,1634.0901134127998,1639.189208984375,12182167
2025-03-03,1643.6569975986285,1678.9135283002097,1643.6569975986285,1659.4884033203125,7504969
2025-03-04,1646.2794646548505,1650.1644899401717,1621.9980566215932,1639.7720947265625,6759673
2025-03-05,1643.8026956375877,1683.1385762213686,1643.8026956375877,1662.30517578125,8180782
2025-03-06,1665.7046071983816,1672.794825837321,1642.4915571816716,1666.5301513671875,10610547
2025-03-07,1654.146667899849,1655.9920786793123,1627.340016320931,1637.5382080078125,8019331
2025-03-10,1637.5382042171923,1669.5896637303404,1628.01984457351,1652.5440673828125,7558981
2025-03-11,1631.7106175387037,1631.7106175387037,1589.995206020896,1613.8394775390625,12671234
2025-03-12,1589.84944650162,1589.84944650162,1518.850635339536,1545.123046875,14870008
2025-03-13,1553.2816045131979,1559.886194636392,1525.163782654934,1534.439208984375,7822888
2025-03-17,1500.736758011993,1548.1826065260266,1500.736758011993,1544.34619140625,7526032
2025-03-18,1544.34619140625,1544.34619140625,1544.34619140625,1544.34619140625,0
2025-03-19,1556.9238965430377,1556.9238965430377,1527.5920028100838,1540.94677734375,7387068
2025-03-20,1546.2400259441436,1584.9931759348294,1546.2400259441436,1569.1131591796875,7186750
2025-03-21,1532.59385494289,1557.7980274559397,1518.7049607743006,1546.7742919921875,10074677
2025-03-24,1552.0189913058653,1560.9060103586978,1527.4947691913153,1546.968505859375,8857726
2025-03-25,1558.8663000022038,1589.1209562659596,1558.8663000022038,1581.6422119140625,9890140
2025-03-26,1579.2627320763197,1590.6749935166006,1549.1537869998338,1553.475830078125,6651302
2025-03-27,1549.688079270318,1573.3866387891755,1540.4125339270274,1557.4581298828125,9426573
2025-03-28,1544.2975705237486,1552.504639118573,1515.1598805138667,1525.5037841796875,6799047
2025-04-01,1495.0061979771754,1502.92196020728,1474.2212903040318,1482.6226806640625,12680733
2025-04-02,1491.0726643663595,1510.9349273715397,1491.0726643663595,1505.593017578125,6193478
2025-04-03,1490.5385603678294,1490.5385603678294,1442.3642697947264,1453.485107421875,10459504
2025-04-04,1418.5199114659142,1429.6893595876932,1406.3792069857197,1409.92431640625,9590254
2025-04-07,1313.1385736419368,1365.489314158466,1269.4320382766355,1356.602294921875,21715252
2025-04-08,1389.8677955834949,1414.6348317731379,1374.3276944448953,1387.7310791015625,12805001
2025-04-09,1364.663707842691,1368.9371407012397,1342.1791008495861,1363.3524169921875,8546854
2025-04-11,1370.6854425398662,1397.4436008179698,1356.893650613513,1368.9371337890625,12567440
2025-04-15,1404.0480742507405,1406.087688754894,1368.5001176189407,1385.011474609375,10178530
2025-04-16,1384.0401507759727,1386.4682913913693,1356.6507720589223,1372.482177734375,12022740
2025-04-17,1357.8163531049115,1388.7023519091767,1338.6826507754836,1378.6983642578125,14264227
2025-04-21,1369.4714582615436,1429.4951483248678,1369.4714582615436,1409.29296875,15648970
2025-04-22,1398.6091260339042,1398.6091260339042,1378.5041672717928,1381.903564453125,9399738
2025-04-23,1404.4366498623076,1445.0352117850275,1398.2205856526791,1432.5059814453125,11136642
2025-04-24,1427.6496829084983,1440.2760150192205,1419.4911061400271,1429.1065673828125,7114292
2025-04-25,1433.0887071514799,1458.535575435,1421.4336312546193,1437.653564453125,8329979
2025-04-28,1437.6534907325017,1446.7833234291916,1423.1818670852326,1439.4989013671875,5886253
2025-04-29,1439.4018262859975,1466.4027986571466,1431.7288778586658,1454.456298828125,8056743
2025-04-30,1453.7764926957282,1465.431568419441,1439.984581952398,1456.9815673828125,7704183
2025-05-02,1456.5930649551544,1479.4175886205041,1453.1936678135066,1463.586181640625,7402310
2025-05-05,1471.4532464465005,1479.2232965927526,1459.6039673980883,1465.2371826171875,4282493
2025-05-06,1462.7120452184295,1472.0360823521305,1456.0103527730441,1468.053955078125,4270530
2025-05-07,1456.8844481471906,1475.1441139885928,1453.5821530190785,1464.9459228515625,5691799
2025-05-08,1464.654491996011,1472.910170498641,1458.0499017692832,1467.956787109375,8424409
2025-05-09,1457.5642989506216,1467.9568126185206,1451.1540310083215,1464.2659912109375,4478653
2025-05-12,1492.8209942326298,1585.0903465111594,1487.96471253376,1580.136962890625,11372857
2025-05-13,1562.7513505672503,1565.859323230766,1519.627548132014,1523.5125732421875,12846210
2025-05-14,1528.75740058924,1549.1537826809642,1524.3867472838704,1546.6285400390625,4870057
2025-05-15,1544.1033749720434,1572.075486394776,1525.843708376521,1566.636474609375,11151167
2025-05-16,1566.2479103864578,1566.2479103864578,1536.0418626920532,1544.200439453125,4576751
2025-05-19,1531.1856318206726,1539.4413107743521,1510.9834523682187,1514.9656982421875,8855798
2025-05-20,1524.8723866170074,1537.9843466293191,1513.2173110505078,1515.7425537109375,7143998
2025-05-21,1522.832797268108,1525.8436681268927,1507.4869000940212,1523.41552734375,4157309
2025-05-22,1510.7892156499267,1515.9369216042496,1495.7347425913772,1503.0191650390625,6158990
2025-05-23,1505.447258808557,1541.5779455953386,1505.447258808557,1519.8218994140625,5038421
2025-05-26,1521.5700705826603,1538.275749801986,1517.782147363295,1535.070556640625,3170102
2025-05-27,1534.4878415209876,1537.4016104009331,1511.6633186280806,1524.969482421875,7775714
2025-05-28,1535.556238237006,1542.063608140773,1524.8724187426308,1526.6207275390625,3623370
2025-05-29,1543.3262208282474,1562.6542444112208,1531.2826193070812,1540.02392578125,8609500
2025-05-30,1547.3124739974683,1548.297396005105,1531.652190030095,1539.1375732421875,13148092
2025-06-02,1536.4782943781508,1536.4782943781508,1515.7949327230604,1530.371826171875,4374509
2025-06-03,1535.4933708621093,1543.6682714095227,1512.4461724234918,1519.734619140625,6853403
2025-06-04,1519.7346010168856,1533.8190332918903,1518.158749909477,1527.8109130859375,4548307
2025-06-05,1524.5607331925255,1544.0621159555858,1518.3556767230737,1530.8642578125,6948539
2025-06-06,1531.2581829658582,1545.2441474823067,1519.8331118292815,1540.2210693359375,3960020
2025-06-09,1554.2069160448225,1564.0561360451065,1547.3124620446238,1549.183837890625,2903202
2025-06-10,1560.116482612782,1583.2621501262925,1553.7144894707471,1571.935546875,8591925
2025-06-11,1566.1244242034918,1609.9534525332194,1566.1244242034918,1606.5062255859375,10597410
2025-06-12,1592.6188275892266,1603.452969273507,1574.0037782857437,1584.345458984375,10483574
2025-06-13,1552.2369998927122,1584.7394243828517,1546.5244044661895,1577.844970703125,6968315
2025-06-16,1575.875214344727,1610.1505483486199,1573.01891647278,1599.31640625,5591842
2025-06-17,1596.2630097727385,1622.5604988569514,1591.2399317053334,1615.173583984375,7622083
2025-06-18,1596.5585788351507,1619.9011823893957,1596.5585788351507,1608.2791748046875,5629707
2025-06-19,1599.4148737815738,1605.4228739879738,1587.2018168292147,1593.997802734375,5147760
2025-06-20,1594.58871180959,1606.1122510729595,1584.6410236941556,1598.429931640625,9202821
2025-06-23,1576.8601291540897,1576.8601291540897,1551.6461498856431,1560.116455078125,7943676
2025-06-24,1576.860073737694,1584.739449496533,1552.827953627288,1557.7525634765625,8083992
2025-06-25,1566.025955644839,1595.4751470327865,1561.199813873949,1590.550537109375,7813533
2025-06-26,1584.5425210067874,1599.5132869304996,1582.3756205245834,1591.6339111328125,6519233
2025-06-27,1594.5886581952298,1605.0288069577266,1578.238977654369,1583.7545166015625,8912268
2025-06-30,1590.648993297183,1590.648993297183,1570.064099926214,1577.6480712890625,6294505
2025-07-01,1584.7395342639384,1593.308307768125,1576.3676970723639,1582.57275390625,4178937
2025-07-02,1593.6038341220215,1624.1364168524187,1579.2239966239758,1586.2169189453125,8653641
2025-07-03,1594.0962765801005,1607.786716594206,1590.6490495377586,1594.293212890625,5259695
2025-07-04,1600.4981989662078,1618.6207872342948,1587.9897380569496,1615.96142578125,4411273
2025-07-07,1615.2721260131761,1619.2118141254034,1598.5284515362102,1602.4681396484375,3294523
2025-07-08,1603.4529602070286,1621.378491891406,1597.0509674297891,1613.9915771484375,4590681
2025-07-09,1613.1052929685202,1613.3022292758048,1599.1193284889714,1609.0670166015625,4580828
2025-07-10,1614.1886858160015,1614.1886858160015,1582.868118202301,1591.43701171875,5330179
2025-07-11,1555.2902357933656,1582.8680505457567,1539.433016356687,1570.85205078125,11391755
2025-07-14,1567.7988696310574,1567.7988696310574,1536.2813659941348,1546.623046875,9173426
2025-07-15,1541.5013602388092,1579.4208563061295,1540.4179701114037,1561.6922607421875,7614807
2025-07-16,1555.1918577227598,1587.6942841349517,1554.6993967165145,1583.6561279296875,6223491
2025-07-17,1573.9053927711557,1585.7244570472844,1556.2752645133157,1559.6240234375,7374814
2025-07-18,1568.0942241264431,1575.1857343566385,1556.176692489401,1562.1846923828125,5161833
2025-07-21,1556.1767745731315,1565.041072656143,1543.1758521432762,1560.4119873046875,3682661
2025-07-22,1541.4029254290974,1561.889351060241,1541.4029254290974,1547.2139892578125,8473741
2025-07-23,1552.5325511946266,1567.897309898412,1526.629055261839,1550.7596435546875,8035026
2025-07-24,1556.1767861186595,1558.1466301517212,1524.8562179010848,1529.0914306640625,14169664
2025-07-25,1520.12860228797,1526.1366022975346,1488.512630894258,1492.84619140625,10851259
2025-07-28,1491.0734115180542,1496.392014262957,1460.14683725966,1493.1417236328125,6439855
2025-07-29,1490.0884773327002,1494.3235696797126,1473.5417400906863,1490.8763427734375,7070448
2025-07-30,1496.9830114866083,1498.7557989957106,1483.2925712781332,1496.0965576171875,5719051
2025-07-31,1486.936711768862,1504.0743788045277,1474.428250322285,1486.247314453125,6851407
2025-08-01,1471.3749358302919,1476.1024890867666,1443.4031282013243,1447.4412841796875,8702978
2025-08-04,1439.4634841975633,1460.4423706154291,1429.1218033326475,1458.177001953125,8610216
2025-08-05,1456.4040844682859,1456.4040844682859,1433.0614816224124,1438.2816162109375,10213323
2025-08-06,1430.1067078263497,1434.14486387826,1408.7339490588547,1415.037353515625,10566934
2025-08-07,1408.4383894942564,1420.2574529025999,1392.876574581379,1415.234375,9892020
2025-08-08,1403.5138318764698,1411.590144080286,1395.7329241309972,1401.6424560546875,10048009
2025-08-11,1398.4907470266712,1411.7871937906966,1392.6796832838538,1406.66552734375,6625368
2025-08-12,1406.6655976905836,1419.2726477892124,1399.5742071536924,1402.62744140625,9899184
2025-08-13,1403.5138705026145,1412.3781686321047,1400.953097311154,1405.0897216796875,10318063
2025-08-14,1404.6956380205245,1447.835267553816,1404.6956380205245,1425.8714599609375,12902347
2025-08-18,1442.6151494914589,1442.6151494914589,1408.0444126749926,1414.1510009765625,7254561
2025-08-19,1411.0977408332749,1427.5460108318366,1411.0977408332749,1418.2877197265625,3986094
2025-08-20,1418.9770874002822,1476.3980885005715,1418.9770874002822,1473.6402587890625,10413061
2025-08-21,1485.262351237006,1485.262351237006,1461.9197483180794,1473.8372802734375,6565539
2025-08-22,1475.5115598317454,1481.6181481033814,1463.6924963469764,1465.0714111328125,5543397
2025-08-25,1483.981859694785,1515.7948868943363,1483.981859694785,1508.9989013671875,10694531
2025-08-26,1500.03616013844,1515.2039825206518,1495.7024794249892,1506.53662109375,15994798
2025-08-28,1506.5366438633127,1506.5366438633127,1475.413133190423,1477.4814453125,5443364
2025-08-29,1479.254311487481,1479.254311487481,1445.5699084151588,1447.4412841796875,8169075
2025-09-01,1454.4343120627393,1480.7318023736236,1453.941851048263,1476.7921142578125,4546057
2025-09-02,1476.7920565936874,1489.9900353122632,1463.8896025641538,1476.1025390625,5218763
2025-09-03,1477.3829894013984,1479.2543652339205,1450.7900955921732,1456.798095703125,4623483
2025-09-04,1461.6242804276317,1461.6242804276317,1438.0846200594328,1440.94091796875,5787724
2025-09-05,1447.835279098319,1450.4945202945664,1411.3931666312185,1422.8182373046875,5466487
2025-09-08,1429.1218644887508,1436.0163186937275,1406.7641825159365,1411.2947998046875,3811567
2025-09-09,1458.6694341238242,1484.474341584966,1450.297597398603,1481.6181640625,13072640
2025-09-10,1487.330709756259,1511.756823802922,1486.5428442826578,1509.491455078125,7281071
2025-09-11,1500.922609577238,1504.4683046125388,1483.7849433052634,1486.9366455078125,8003662
2025-09-12,1513.8250582606502,1519.6361218926327,1498.1647749913177,1502.596923828125,12856963
2025-09-15,1502.5969824151846,1504.4683582651935,1478.5648615170796,1485.6563720703125,6167414
